0.025,3892,14188,4,3851,0,0,0,0,2654416.312
0.026,3893,14183,3,3850,0,0,0,0,2654415.798
0.026,3892,14182,3,3850,0,0,0,0,2654415.313
0.026,3891,14191,3,3849,0,1,0,0,2654414.803
0.026,3892,14193,3,3850,0,0,0,0,2654414.304
0.026,3892,14195,3,3849,0,1,0,0,2654413.812
0.026,3892,14189,3,3850,0,1,0,0,2654413.298
0.026,3892,14184,3,3851,0,1,0,0,2654412.808
0.026,3892,14186,3,3851,0,0,0,0,2654412.306
0.026,3892,14182,3,3851,0,0,0,0,2654411.795
0.026,3891,14181,2,3850,0,1,0,0,2654411.308
0.026,3891,14184,3,3850,0,1,0,0,2654410.795
0.026,3892,14192,3,3850,0,0,0,0,2654410.305
0.026,3892,14193,3,3850,0,0,0,0,2654409.796
0.026,3891,14187,2,3850,0,0,0,0,2654409.308
0.026,3890,14187,3,3851,0,1,0,0,2654408.797
0.026,3890,14190,3,3851,0,0,0,0,2654408.311
0.026,3891,14194,2,3850,0,0,0,0,2654407.8
0.027,3892,14206,5,3850,0,1,0,0,2654344.508
0.027,3892,14204,5,3850,0,1,0,0,2654343.996
0.026,3893,14201,5,3850,0,1,0,0,2654343.506
0.026,3893,14203,4,3850,0,1,0,0,2654343.013
0.026,3892,14194,4,3850,0,0,0,0,2654342.498
0.027,3892,14188,4,3850,0,2,0,0,2654342.007
0.027,3892,14190,5,3850,0,1,0,0,2654341.5
0.027,3892,14188,4,3850,0,1,0,0,2654341.008
0.026,3892,14192,5,3849,0,1,0,0,2654340.499
0.026,3892,14191,4,3850,0,0,0,0,2654340.012
0.026,3892,14193,4,3850,0,1,0,0,2654339.501
0.027,3893,14192,5,3849,0,0,0,0,2654338.997
0.027,3892,14192,4,3850,0,1,0,0,2654338.495
0.027,3892,14195,5,3850,0,1,0,0,2654338.006
0.027,3892,14195,4,3850,0,2,0,0,2654337.5
0.027,3891,14204,4,3849,0,2,0,0,2654337.011
0.027,3893,14201,4,3850,0,1,0,0,2654336.5
0.027,3892,14201,4,3850,0,0,0,0,2654336.003
0.027,3893,14202,4,3849,0,1,0,0,2654335.513
0.027,3892,14208,4,3850,0,0,0,0,2654335.007
0.027,3892,14204,4,3850,0,1,0,0,2654334.495
0.027,3892,14204,4,3850,0,0,0,0,2654333.997
0.027,3892,14200,3,3850,0,0,0,0,2654333.508
0.027,3892,14200,4,3849,0,0,0,0,2654332.999
0.027,3892,14198,3,3850,0,0,0,0,2654332.514
0.027,3892,14200,4,3850,0,0,0,0,2654332.003
0.027,3891,14195,3,3849,0,1,0,0,2654331.495
0.027,3890,14200,4,3850,0,1,0,0,2654331.008
0.027,3891,14196,4,3850,0,0,0,0,2654330.497
0.027,3891,14200,3,3850,0,0,0,0,2654330.01
0.027,3891,14197,3,3850,0,0,0,0,2654329.512
0.027,3890,14194,3,3850,0,1,0,0,2654328.999
0.027,3891,14192,3,3849,0,1,0,0,2654328.512
0.027,3891,14190,3,3850,0,0,0,0,2654328.01
0.027,3892,14190,3,3850,0,0,0,0,2654327.5
0.027,3893,14198,4,3849,0,1,0,0,2654327.012
0.027,3893,14197,3,3849,0,2,0,0,2654326.498
0.027,3892,14198,3,3850,0,1,0,0,2654326.01
0.027,3892,14196,3,3849,0,1,0,0,2654325.499
0.027,3891,14203,3,3850,0,2,0,0,2654325.012
0.027,3892,14207,3,3849,0,1,0,0,2654324.508
0.027,3892,14199,3,3850,0,0,0,0,2654311.963
0.027,3891,14204,3,3850,0,0,0,0,2654311.471
0.027,3892,14199,3,3849,0,0,0,0,2654310.976
0.027,3892,14195,2,3849,0,0,0,0,2654310.469
0.027,3892,14199,3,3849,0,0,0,0,2654309.962
0.027,3892,14210,3,3849,0,0,0,0,2654309.47
0.027,3891,14212,2,3849,0,0,0,0,2654308.973
0.027,3891,14210,3,3849,0,0,0,0,2654308.459
0.027,3891,14204,3,3849,0,0,0,0,2654307.967
0.027,3891,14206,3,3849,0,0,0,0,2654307.457
0.027,3892,14208,3,3850,0,0,0,0,2654306.964
